txid,block_height,block_hash,block_time_utc,input_count,input_value_sats,output_count,cluster_output_value_sats,fee_sats,fee_rate,input_script_types,output_script_types,destination_or_intermediate_address,classification,confidence,classification_reason,source
7eb429e2acb771c28059ac039b6a1fb3c98331f5a3e8c78ec6855f46dcb9f068,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,18594767,1,18591467,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
801427ef8242353f8ad1e4866f2a803ddf1e91cfab28b096cd93730b9f012016,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21318800,1,21315500,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
878749aac5572140973f25463d20707f59b3e3943def2bc59940bbf5e4bd8407,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,18797132,1,18793832,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
892837af3cf78af221b93e1b5e3cd80773a9cbbcae68b2a691bfce979c356db3,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,16078070,1,16074770,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
8bf63880ba4182b4270c18b8d345935e069e1188c11786c9b4d14fbf051b7472,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21534371,1,21530381,3990,30.17,p2sh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
8d63507b3f74a21e3fb3ac67489105898d8ab32eda200903467e32529b25a629,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,16204573,1,16201273,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
8dfe41982fe3aac01bbd3a1ca997ade0822fc5098f4d6a7ecf2d4c60ac5baa72,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,24863316,1,24860016,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
8ef3ee70dc9557247203a39099cbf9c639d51324741d584a22437c5d612c1f9b,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,25000000,1,24996700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
8f99b2438b1d0950846f0b0e58447dd53ae1b33bacf36c78ad4ee2a33ba48baf,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,16502558,1,16499258,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
92b7734ca210cec82f41710dbeb6b9d27b5d03de6d02d2c01902b350daf1755d,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21024422,1,21021122,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
9336bf83bf88d43f5cdb4312fbce00f21517375606584ba57ba02b6286c5c9c7,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,15422585,1,15419285,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
93e6b606047636e1bf70a655d382c1b96ee9563c2c7cdcb74753a42ea8dd1ebe,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,2,16417000,1,16411660,5340,30.169,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
95954793cd47b97ea004043949b8ab5220bd643bcf34b162c385579eef1e4cab,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,15500000,1,15496700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
963f4bffe1f76c64a31c5a08cf440c58d0ae9ef5b6887fc3956ac25a9130405c,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,17867123,1,17863823,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
97a82713ffa6304eb943b6f0a4b2c3c4f12e35ffbba04ce5df4f46462c04fb30,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21550000,1,21546700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
97b26f4981a702fadb91736d27b119686379082658152b23d98b8f1a6803d4d6,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21024802,1,21021502,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
9877f56874ae12740b32e2e3acf6d986c53f1e3fad4f942ad7612ca8c1421148,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,15681283,1,15677983,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
99051fce72e64328ffa352494b6cfc6c0e5e4e286f9ccb518f4c84b536ba89e4,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,19359186,1,19355886,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
99233a1c13571be79d89a7834ec33c0ec6e6fc51b03e2d02a48b8af669fd2c2d,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21024060,1,21020760,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
9d674ea30ea69c4625c593b269727f6e9b53c6078b17b22b26ed80f3eef6405b,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21535277,1,21531287,3990,30.17,p2sh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a227d651c8ad6899caf42c225a98b9564b7df1a7142a64b4889e34ae208fdbd0,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,24012000,1,24008700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a2e497c5e9e73fd76928e295bc00128873727a9771706c47c2bc7deaeeea152e,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21524629,1,21521329,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a5abe9033155e69e9b714421e6a45dc6c88692c08738154c0d177921aa34fcf7,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,22813071,1,22809771,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a899981e3abb797a1f628a88e2453696fe0bc05ce7d6d0c73c56d1e1158dd69e,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,24499561,1,24496261,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
a9227691fdcbcaa1ab084f426222cc822e7f780672893573951bbbdab2c77ae4,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21664736,1,21661436,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
aafc68c558bb9e8a46ffc4f948546441694b05d848518b91aeeb3bc48ae530bb,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,15000000,1,14996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
ae4e87a9a99605cc5c287047e30753d8a5b93349e9607d83d30764ae88dc44b9,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,15499519,1,15496219,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
af0f65ced3c421c5b393cfe24cb907163891501d1de1112eedb14352a6f29a06,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21526425,1,21523125,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b3bc55c1388d281cd1bf6889bfe13d84de3c41905b16212aa5dd0aac0dcbdafb,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,14,17747739,1,17717919,29820,30.068,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b3f02aa53338bcb0e23ddba82ea2b54b30e0046d451f20305c89f87b2c1d223f,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,15458237,1,15454937,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b538cc65c0a689a38c3fc055b5c94e173fde328b446f514bf64249fbb8dca6c2,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,15000000,1,14996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b5777e8cd68dfb3f6cbea65d3bff1a6ea317d8d7c2a8f6ce8e17dfb4175e8690,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,15079727,1,15076427,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b6bd7a949996e7b5c4f7cdc0d9864d96907b48a39261bb284e8618c358983a2c,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,19998000,1,19994700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b9d8cd4bc9358e8467d3cc2caf0b2e2880d441976e3adec80e3b4a90c1030565,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,20000000,1,19994300,5700,30.319,p2pkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bba969fc4cbc47cfbebdd3744c2c3f26bb7ec6aec09d142eb05442fe250e0fb6,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,25000000,1,24996700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bc31bc656f6ffa03b03518c1628afe4c153ffa2468abe8de2fe25d6178fa94a8,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,19376377,1,19373077,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bcdfa0d832b3efec547614925a741f4d8b4aff4502aef1fa0860f668158b9320,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,17220678,1,17217378,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
be85fb5cd4aec55938b331bea523a89e70bcba3078704bbf7b45796a8905f98d,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,18684160,1,18680860,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c131ab6f5ffd05c465c8d2d15ca635c1554659dc3f7c2c9c06021937d5608c95,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,22814929,1,22811629,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c169bace4d5f42d8ab4eda0eaa450030e1d7bc3fa82a2969f4dfeb3e0864ea77,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,22000000,1,21996700,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c49af300931e211dfd744e31b513edd3dc8da1591a665a18f994ac9e429e8246,960191,000000000000000000003094b4c6bfd6caa47f12985b8b78a54c7524dd1bc606,2026-07-30T01:51:26+00:00,1,21504720,1,21501420,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
